id	title	lat	lon	address	type	open	comment	contact	bcz	digital	icontype	deactivated	deactreason	entrytype	homepage	Source
3979	Boekenruilkast Zepstraat	51.01041855	4.42996	Zepstraat 7, Hombeek	Boekenruilkast	24/7								bookcase		openbookcase.org
3980	Boekenruilkast Oude Baan	51.0634934	4.456637	Oude Baan 47, Walem	Boekenruilkast	24/7		Sabine Van Malderen						bookcase		openbookcase.org
3981	Boekenruilkast kruispunt	51.07110255	4.438238	Battenbroek 1, Walem	Boekenruilkast	24/7	Aan het kruispunt met de Baron Coppenslaan.							bookcase		openbookcase.org
3982	Boekenruilkast Fort Liezele	51.0668392	4.284996	Fortbaan, Liezele	Boekenruilkast	24/7	In het park van Liezele aan het fort.							bookcase		openbookcase.org
3983	LFL Rijkevorsel	51.35359845	4.757855	Sint-Luciestraat 9, Rijkevorsel	Boekenruilkast	24/7		Familie Delwiche – Ferrari						bookcase	booksinboxes.eu/65229-sint-luciestraat-9-2310-rijkevorsel/	openbookcase.org
3984	Edeka Harlingerode	51.906171	10.517451	Landstraße 33-35 38667 Bad Harzburg, Niedersachsen Germany	Bücherregal	Montag bis Samstag von 7Uhr bis 21Uhr	Das Bücherregal steht bei Bäckerei Schäfer im Edeka Markt in Harlingerode.Die Bä[trunc]			1				bookcase	www.edekabergmann.de/	openbookcase.org
3985	Edeka-Markt am Bahnhof	51.887594	10.556949	Am Güterbahnhof 1, 38667 Bad Harzburg	Bücherregal	Montag bis Samstag 7Uhr bis 21Uhr	Das Bücherregal steht beim Cafe Schäfer im Eingangsbereich.							bookcase	www.edeka.de/eh/minden-hannover/edeka-krone-herzog-wilhelm-str.-68/index.jsp	openbookcase.org
3986	Bücherschrank Langelsheim	51.935888	10.332942	Freiheitsplatz Langelsheim	Büchertelefonzelle	24 / 7								bookcase		openbookcase.org
3987	Bücherschrank Jerstedt	51.952366	10.390926	Hahndorfer Straße 3 38644 Goslar	Bücherschrank	24 / 7 ???								bookcase	www.bookcrossing.com/hunt/28/967/45556/833162	openbookcase.org
3988	Melreux - Boîte à dons (Avenue de la Gare)	50.2829168	5.440343	Avenue de la Gare, 1 Hotton	Open book case	24/7	http://www.bookcrossing.com/hunt/16/4529/70122/835219  Jason Vandewalle a 25 ans[trunc]							givebox		openbookcase.org
3989	Boîte à livres - Place du Roi Albert	50.22783535	5.343773	Place du Roi Albert, Marche-en-Famenne	Open book case	24/7	http://www.bookcrossing.com/hunt/16/4529/57934/839821							bookcase		openbookcase.org
3991	Little Free Library Runkst	50.9238049	5.30904	Runkstersteenweg 66, Runkst	Boekenruilkast	24/7	http://www.bookcrossing.com/hunt/16/1176/34531/788847							bookcase	www.facebook.com/littlefreelibraryrunkst/	openbookcase.org
3992	Bücherkiste	51.1371596	7.152737	Solingen, Schlossplatz 3	Kiste	11-18 Ur / Samsatg und Sonntag	Eine kleine Kisteim Weinladen drin, wo man für einen guten Zweck Bücher da lasse[trunc]							bookcase		openbookcase.org
3993	Bücherkiste	49.4803246	8.472429	Tattersallstrasse 16, 68165 Mannheim,	Kiste	7 / 24	Eine Ksite, die im Eingangsbereich vom Hotel steht. Gebenüber von der Rezeption.	Rezeption						bookcase		openbookcase.org
3994	Büchercafe	51.3138705	9.499699	Kassel, Steinweg 5	Regale im Cafe	?								bookcase		openbookcase.org
3995	Büchertauschbörse am Südstrand	54.410171	11.204912	Südstrandpromenade, Burgtiefe auf Fehmarn	Telefonzelle	24/7		info@fehmarn.de, Tel. 04371/506 300						bookcase	www.fehmarn.de	openbookcase.org
3996	Boekenruilkast Temse	51.1406352	4.182945	Hoogkamerstraat 1, Temse	Boekenruilkast		Aan de ingang van de Akademie voor muziek, woord en dans.							bookcase		openbookcase.org
3997	Minibieb Johanneswâld	53.2396713	5.984698	Johanneswald, Feanwâlden	Minibieb									bookcase		openbookcase.org
3999	Free little library Steigereiland	52.3594126	4.980132	Murdoch Mackenziestraat 2  Amsterdam		24/7	This location  is also a kinderzwerfboek point .							bookcase	www.facebook.com/FreeLittleLibrarySteigereiland/	openbookcase.org
4000	Minibieb Kadoelen	52.4192535	4.900462	Walvisvaart Amsterdam		24/7								bookcase	www.facebook.com/groups/1132651143532069/	openbookcase.org
4001	Leeskast Entrepothof	52.36899	4.937088	Entrepothof 97		from 9.30 until sunset	Closed at night							bookcase	buurtcooperatieohg.nl/buurtleeskasten/	openbookcase.org
4002	Free library Weesperzijde	52.3523146	4.91108	Weesperzijde 94 Amsterdam		24/7								bookcase		openbookcase.org
4003	Minibieb Wildenberg Zoetermeer	52.0597566	4.461984	Wildenberg 37 , Zoetermeer		24		Maike						bookcase	www.facebook.com/minibiebwildenbergzoetermeer/	openbookcase.org
4004	Minibieb Transvaalstraat	52.3541601	4.923184	Transvaalstraat 94		24/7								bookcase		openbookcase.org
4005	Boekenhuisje stichting lezen	52.3640587	4.908194	Nieuwe Prinsengracht 89 Amsterdam		Tijdens kantooruren van stichting lezen								bookcase	www.lezen.nl/	openbookcase.org
4006	Doorgeefboeken Stadionweg	52.3471292	4.878819	Stadionweg 76 Amsterdam	little free library									bookcase	twitter.com/Doorgeefboeken	openbookcase.org
4007	Martines minibieb	52.7581862	4.911125	Dorpsstraat 149 Winkel		24/7								bookcase	minibieb.nl/minibieb/martines-minibieb/	openbookcase.org
4008	Bücherschrank Empfingen	48.392645	8.70895	Kehlhof, 72186 Empfingen	Bücherschrank	24/7	An der Betonmauer Rückseite der Kirche		1					bookcase		openbookcase.org
4009	Heidis boekenruilkast	50.8244168	5.177643	Houtstraat 37, Sint-Truiden	Boekenruilkast	24/7		Heidi Franssens						bookcase		openbookcase.org
4010	Straatbibliotheek Pyckestraat	51.2012141	4.399269	Pyckestraat, 2018 Antwerpen	Boekenruilkast	24/7								bookcase		openbookcase.org
4011	Boekenruilkastje Kaai 1	51.0562731	4.200966	Kaai, Sint-Amands	Boekenruilkast	24/7								bookcase	sint-amands.bibliotheek.be/artikel/boekenruilkastjes-in-sint-amands	openbookcase.org
4012	Boekenruilkastje Kaai 2	51.0562731	4.200966	Kaai, Sint-Amands	Boekenruilkast	24/7								bookcase	sint-amands.bibliotheek.be/artikel/boekenruilkastjes-in-sint-amands	openbookcase.org
4013	Boekenhuis Moretusbos	51.3504899	4.390015	Plantinlaan, Stabroek	Boekenruilkast	24/7	Vlak voor de scherpe bocht in de Plantinlaan, aan de ingang van het Moretusbos h[trunc]	Karin Declerck						bookcase	www.gva.be/cnt/dmf20151019_01927364/eerste-stabroekse-ruilkast-voor-boeken	openbookcase.org
4014	Boekentil Dorpsstraat	51.0075714	5.586242	Dorpsstraat, As	Boekenruilkast	24/7								bookcase	www.as.be/Vrije_Tijd/Bibliotheek/De_boekentil	openbookcase.org
4018	Minibieb Campus Diemen Zuid	52.3287688	4.955305	Dalsteindreef 1003 Diemen										bookcase	www.bookcrossing.com/hunt/10/567/59482/816142	openbookcase.org
4021	Little free library bar bookstore Menina e Moca	38.7072201	-9.143627	rua nova do carvalho 40 lisboa		during opening hours of the bar  the bookcase is outside								bookcase	www.facebook.com/livrariabarmeninaemoca/	openbookcase.org
4026	Boekenpaal Amstelpark	52.3290811	4.894944	Amstelpark 12 Amsterdam										bookcase	www.amstelpark.info/boekenpaal/	openbookcase.org
4028	Conchas little free library	38.7694462	-9.15469	Parque Quinta das Conchas e dos Liláses Lisboa					1					bookcase	www.bookcrossing.com/hunt/73/7632/117241/791384	openbookcase.org
4029	Bücher-Telefonzelle Schlingermarkt	48.26187	16.40096	Floridsdorfer Markt, 1210 Wien	Telefonzelle	00:00-24:00			1					bookcase		openbookcase.org
4030	Boekenruilkast Zegellaan	51.2415594	2.959555	Zegellaan, Bredene	Boekenruilkast	24/7								bookcase		openbookcase.org
4031	Gohliser Bücherwurm	51.094884558709	13.642337	Dorfstr, 01156 Dresden - Gohlis	Regal	24/7		buecherwurm@dresden-gohlis.de						bookcase	dresden-gohlis.de/GohliserBuecherwurm.pdf	openbookcase.org
4032	Minibieb Saar	53.1876664298278	5.535448	Christiaan van Saarloosstraat, Franeker	Minibieb									bookcase		openbookcase.org
4033	Brandhoefbib Schorvoort	51.306705	4.961648	Welvaartstraat, Turnhout	Boekenruilkast	24/7	https://www.bookcrossing.com/hunt/16/1615/75321/816669							bookcase	www.gva.be/cnt/blbva_02831843/bewoners-lanceren-brandhoefbibje	openbookcase.org
4034	Zwerfboekenkast t Stokt	51.3251365	4.928165	Brugstraat 25, Turnhout	Boekenruilkast									bookcase	www.bookcrossing.com/hunt/16/1615/75321/802873	openbookcase.org
4036	Boîte à livres Filot	50.4264317	5.566794	Place des Tilleuls, 4181 Hamoir	Boîte à livres	24/7	https://www.bookcrossing.com/hunt/16/4051/181442/842126							bookcase		openbookcase.org
4037	Frigo à livres	50.4806235	5.520619	Rue du Faustay 6, 4160 Anthisnes	Boite a livres	24/7	Dans un ancien frigo devant le resto: Le chef sans toque. In an ancien[trunc]							bookcase		openbookcase.org
4038	Boîte à livres Poulseur	50.4702801	5.572496	Rue Puissant, 4171 Comblain-au-Pont	Boîte à livres	24/7	https://www.bookcrossing.com/hunt/16/4051/175663/832750							bookcase		openbookcase.org
4039	Boîte à livres Herve	50.6279695	5.786141	Rue Sur la Commune, 4650 Herve		24/7	https://www.bookcrossing.com/hunt/16/4051/122389/799378							bookcase		openbookcase.org
4040	Boîte à livres St-Georges	50.6018144	5.352489	Rue Albert premier 18, 4470 Saint-Georges-sur-Meuse	Boîte à livres	24/7	Petite armoire accrochée dans le porche qui se trouve à gauche de lentrée p[trunc]							bookcase	www.bookcrossing.com/hunt/16/4051/64747/828536	openbookcase.org
4041	Boîte à livres / Boeken box Wolvendael	50.7963052	4.347229	Avenue Wolvendael, 1180 Uccle	Boîte à livres / Boekenruilkast	24/7	Coin Dieweg-Wolvendael.							bookcase	www.bookcrossing.com/hunt/16/3692/62984/787607	openbookcase.org
4042	Boîte à livres - Place du Tomberg	50.843149	4.426739	Place du Tomberg, 1200 Woluwe-Saint-Lambert	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/3692/45065/790463	openbookcase.org
4043	Boîte à livres - Square Joséphine Charlotte	50.83999555	4.412655	Square Joséphine Charlotte, 1200 Woluwe-Saint-Lambert	Boîte à livres	24/7	https://defiwoluwesaintlambert.eu/wp-content/uploads/sites/8/2016/12/bo%c3%aete-[trunc]							bookcase	www.bookcrossing.com/hunt/16/3692/45065/811889	openbookcase.org
4044	Boîte à Dons de Barvaux	50.351453	5.455741	Place Citoyenne, 6940 Durbuy										givebox	www.bookcrossing.com/hunt/16/4529/56678/841211	openbookcase.org
4045	Boîte à livres Grandhan	50.3294631	5.411404	Place de Beaujeu, 6940 Grandhan	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4529/56678/819803	openbookcase.org
4046	Boîte à livres Verlaine-sur-Ourthe	50.398201	5.509928	Chemin de la Pyramide, 6941 Verlaine-sur-Ourthe	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4529/56678/840953	openbookcase.org
4047	Boîte à livres Mormont	50.3270837	5.592125	Place du Batty, 6997 Érezée	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4529/76257/812260	openbookcase.org
4048	Boîte à livres Dochamps	50.2341216	5.621871	Rue du Vieux Frêne 24, 6960 Manhay	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4529/105914/841474	openbookcase.org
4049	Boîte à livres Marloie	50.2003666	5.31566	Rue de lAncienne Poste 5, 6900 Marche-en-Famenne	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4529/57934/832814	openbookcase.org
4050	Boîte à livres Bardonwez	50.2340097	5.513723	Bardonwez 2, 6987 Rendeux	Boîte à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4529/186742/840403	openbookcase.org
4051	Boite à livres Fosses-la-Ville	50.4670188	4.890203	Avenue Albert 1er 44, 5070 Fosses-la-Ville	Boite à livres	24/7								bookcase	www.bookcrossing.com/hunt/16/4521/158866/840843	openbookcase.org
4052	La boîte à lire de Kri	50.4235813	4.635102	Rue de Fosses 85, 5060 Sambreville	Boite a livres	24/7								bookcase	www.facebook.com/groups/1929716993914497/	openbookcase.org
4053	Little Free Library #29238	51.0130014	4.094591	Denderbellestraat, 9200 Dendermonde	Boekenruilkast	24/7								bookcase	www.bookcrossing.com/hunt/16/1180/104301/841766	openbookcase.org
4054	Boekenruilkast Walfergem	50.8982871	4.228705	Brusselsesteenweg 325, 1730 Asse	Boekenruilkast	24/7								bookcase	www.bookcrossing.com/hunt/16/556/127066/840722	openbookcase.org
4055	Bücherschrank Café Effringen (Reithalle)	48.62226	8.708607	Werre 40, 72218 Wildberg-Effringen	Bücherregal	Mi+Do 14:30-17:30 Uhr / 2.+4. Sonntag von 14:30-17:30 Uhr								bookcase		openbookcase.org
4056	Bücherzelle Schönau im Schwarzwald	47.785857	7.892693	Gentnerstraße 1, 79677 Schönau im Schwarzwald	ehemalige Telefonzelle	24/7	neben dem Bauamt							bookcase		openbookcase.org
4057	MOS: Boekenhotel	50.9363113	4.033574	Keizersplein 19, Aalst	Boekenruilkast	Openingsuren van de school								bookcase	www.facebook.com/pg/dehandelsschool.aalst/photos/?tab=album&album_id=51635637852[trunc]	openbookcase.org
4058	Boekenruilkast zwembad	50.9374327	4.056048	Zwembadlaan 2, Aalst	Boekenruilkast	https://www.aalst.be/plaats/overdekt-zwembad-aalst	Aan de ingang.							bookcase	www.bookcrossing.com/hunt/16/1180/34539/843947	openbookcase.org
4059	Ruilbibliotheek café THoeksken	50.9442097	4.031373	Valerius De Saedeleerstraat 50, Aalst	Boekenruilkast									bookcase	www.facebook.com/dekonker/	openbookcase.org
4060	Buurtboekenkast Betondorp	52.3412798	4.941691	Huismanshof 38 Amsterdam		14/7	The bookcase is under the passage between Huismanshof and Zaaiersweg							bookcase		openbookcase.org
4061	Buurtboekenkast von Guerickestraat	52.343428	4.925307	Von Guerickestraat 76 Amsterdam		24/7	This little free library is located near number 76 on a wall							bookcase		openbookcase.org
4063	Ruhr~Akademie Schwerte	51.421122	7.547371	Hagener Str. 241, 58239 Schwerte	offenes Bücherregal	während der Öffnungszeiten der Cafeteria	rechts der Cafeteria in der Mensa			1				givebox	www.ruhrakademie.de/	openbookcase.org
4064	Esslingen-Zell	48.7255	9.36011	Bachstraße 15, 73730 Esslingen am Neckar	offenes Bücherregal	24/7								bookcase		openbookcase.org
4065	Fair-Teiler, Ev.-method. Kirche Esslingen	48.737979	9.315258	Friedensstraße 8, 73728 Esslingen am Neckar	offene Hütte	24/7	zumeist Bücher, aber auch alles mögliche andere, sowie Nahrungsmittel separat in[trunc]							givebox	emk-esslingen.de/	openbookcase.org
4068	Cabin de Livre Clermont-Ferrand	45.773645	3.086981	Ave. Vercingétorix / Blvd. Lafayette, 63000 Clermont-Ferrand	Cabin de telephonique	24/7								bookcase		openbookcase.org
4069	Cabine de Livres Fondettes	47.404554	0.60033	Place du 11 Novembre 1918 / Rue Eugène Gouin, 37230 Fondettes	la cabine téléphonique	24/7								bookcase		openbookcase.org
4070	Bücherschrank Ahrensfelde	52.576017	13.574778	Lindenberger Straße 1, 16356 Ahrensfelde	Bücherregal	24/7	Zwischen Rathaus und Gemeindezentrum							bookcase		openbookcase.org
4071	Bücherzelle Bornstedt	52.416117	13.03839	Erwin-Barth-Straße / David-Gilly-Straße, 14469 Potsdam	ehemalige Telefonzelle	24/7								bookcase		openbookcase.org
4072	Bücherschrank Rathenow	52.605126	12.344293	Berliner Str. 60	ehemaliger Schaltschrank	Mo-Fr 08-18 Uhr / Sa 08-12 Uhr	Gelände Sanitätshaus Friedenberg							bookcase		openbookcase.org
4073	Minibieb Korenmolen	53.33504565	6.590732	Korenmolen 99	Minibieb ruilen/lenen	24/7		Margriet van der Zee						bookcase		openbookcase.org
4074	Jena - Maua	50.867318	11.597931	Unterm Sande, 07751 Jena		0-24								bookcase		openbookcase.org
4075	Tauschregal vor Jugenzentrum Hugo	50.894632	11.581644	Hugo-Schrade-Straße 41, 07745 Jena	Tauschregal		Hier werden nicht nur Bücher verschenkt							givebox		openbookcase.org
4076	Strandstraße 12  24229 Strande	54.436771	10.172095	Strandstraße 12,  24229 Strande		9-19 (?)	Geöffnet zu den Öffnungszeiten des Hafenmeisters. Öffnungszeiten nicht geprüft.							bookcase		openbookcase.org
4077	T.A.R.D.I.S. - LFL in Slidell	30.273725	-89.78265	301 Cousin St. Slidell, LA	Custom construction	when the gates are open					td			bookcase	tardisofslidell.com/	openbookcase.org
4092	Kino in der Fabrik - Bücherkiste	51.037896661406	13.705975	Tharandter Straße 33, 01159 Dresden	Bücherkiste	siehe Kino	im Foyer des Kinos, Sitzgelegenheit, Terrasse, Schwarzer Salon, Getränke, Snacks[trunc]	kontakt@kif-dresden.de						bookcase	www.kif-dresden.de	openbookcase.org
4093	Buurtbieb In de Houtzaagmolen	52.3339103	4.944438	In de houtzaagmolen 69 Duivendrecht			staat naast de kleine speeltuin/pleintje							bookcase	www.bookcrossing.com/hunt/10/567/58719/844058	openbookcase.org
4094	Minibieb Maartensdijk	52.154088	5.176457	Patrijslaan 20, Maartensdijk	Minibieb Maartensdijk	24 uur	https://marjovilt.blogspot.com	Marjo						bookcase	www.facebook.com/MinibiebMaartensdijk/	openbookcase.org
4095	Büchertelefonzelle am Muckerhaus	49.912525	8.666421	Messeler Str. 112 A; 64291 Darmstadt	Telefonzelle	rund um die Uhr								bookcase	www.muckerhaus.de/seite/237362/offene-biblithek-die-büchertelefonzelle.html	openbookcase.org
4096	Öffentlicher Bücherschrank im Edeka Arheilgen	49.910753	8.658428	Untere Mühlstraße 37, 64291 Darmstadt	mannshohes Holzregal	Montag bis Samstag, 7 bis 21 Uhr	Der Bücherschrank steht bei den Tischen der Bäckerei.							bookcase		openbookcase.org
4097	Offener Bücherschrank des Sprachenzentrums der TU Darmstadt	49.876827	8.65728	Hochschulstr. 1, 64289 Darmstadt	hüfthohes Holzregal	während der Öffnungszeiten des Sprachenzentrums	Das Regal steht im Flur des Sprachenzentrums, d.h. S1|03 15-17.There is fiction [trunc]							bookcase	www.spz.tu-darmstadt.de/	openbookcase.org
4098	Tauschbude	51.390818	8.569068	Wasserstraße, 59929 Brilon	kleiner Metallschrank	rund um die Uhr								bookcase		openbookcase.org
4099	Boekentil Buurthuis Scherpenheuvel	50.9993494	5.577125	Steenweg 189, 3665 As	Boekenruilkast	24/7								bookcase	www.as.be/Vrije_Tijd/Bibliotheek/De_boekentil	openbookcase.org
4100	Boekentil Wijkschool Zevenhuizen	51.0095046	5.562508	Nijverheidsstraat 1, 3665 As	Boekenruilkast									bookcase	www.as.be/Vrije_Tijd/Bibliotheek/De_boekentil	openbookcase.org
4101	Boekenruilkast	50.7442404	4.252176	Biezeput 7, 1501 Buizingen	Boekenruilkast	24/7		J. Tordeur						bookcase		openbookcase.org
4102	Boekenruilkast de bijtjes	50.9593469	4.556495	Langestraat 59, Boortmeerbeek	Boekenruilkast	24/7								bookcase	www.facebook.com/groups/467612610355805/	openbookcase.org
4103	Boekenruilkast De Step	51.0465491	5.223577	Salviastraat 7, Beringen	Boekenruilkast									bookcase		openbookcase.org
4104	Minibib Kapelstraat	51.182337	5.57491	Kapelstraat, Bocholt	Boekenruilkast	24/7								bookcase		openbookcase.org
4105	Minibib Olmenweg	51.1685171	5.590305	Olmenweg, Bocholt	Boekenruilkast	24/7								bookcase		openbookcase.org
4106	Minibib Snellewindstraat	51.1927017	5.564355	Snellewindstraat, Bocholt	Boekenruilkast	24/7								bookcase		openbookcase.org
4107	Minibib Weerterweg	51.1811296	5.587999	Weerterweg, Bocholt	Boekenruilkast	24/7								bookcase		openbookcase.org
4108	Boekenruilkastje	50.9612651	5.503155	Hoogstraat 117, 3600 Genk	Boekenruilkast	24/7	in het bushokje van De Lijn tegenover de begraafplaats.							bookcase	samengenkmaken.wordpress.com/2016/10/21/boek-en-bushokje-aan-het-kerkhof-in-genk[trunc]	openbookcase.org
4109	Boekenruilkast Sint-Jozefschool	50.999961	5.507158	Minderbroedersstraat, 3600 Hoevezavel	Boekenruilkast									bookcase	www.hbvl.be/cnt/dmf20150125_01492639/de-sluis-vzw-zet-boekenruilkast-in-elkaar	openbookcase.org
4110	Boekenruilkast	50.9667247	5.49588	Koolmijnlaan 1, 3600 Genk	Boekenruilkast									bookcase		openbookcase.org
4111	Little Free Library Hasselt	50.930358	5.336617	Kadettesteegje, 3500 Hasselt.	Boekenruilkast	24:7	Het Kadettesteegje is een pleintje dat je kan bereiken via Maastrichterstraat 38[trunc]							bookcase	www.facebook.com/littlefreelibraryhasselt	openbookcase.org
4112	Büchertausch-Zelle Reusten	48.542591	8.919643	Bushaltestelle Reusten Rathaus	Ähnlich Telefonzelle	24/7	steht im Unterstand an der Bushaltestelle Richtung Altingen							bookcase		openbookcase.org
4113	Bücherschrank Unterjesingen	48.524688	8.982326	am Bahnhof Unterjesingen Mitte, 72070 Tübingen		24/7	Bei den Fahrradständern am östlichen Ausgang	Verwaltungsstelle Unterjesingen						bookcase		openbookcase.org
